payment_id,merchant_id,customer_id,event_ts,country,merchant_segment,device,payment_method,amount_usd,payment_succeeded,decline_reason,refund_flag,dispute_flag,processing_latency_ms,platform_revenue_usd
pay_000737128,m_01979,c_0137445,2026-01-01 16:30:00,US,Enterprise,Mobile,Card,70.08,1,,0,0,1054,1.33
pay_000986880,m_03532,c_0174046,2026-01-01 16:30:00,GB,SMB,Mobile,Card,86.58,1,,0,0,1037,1.65
pay_000387994,m_03037,c_0041544,2026-01-01 16:30:00,DE,Mid-market,Desktop,Wallet,94.26,1,,0,0,645,1.79
pay_000031544,m_04998,c_0013987,2026-01-01 16:30:00,US,SMB,Mobile,Card,14.24,1,,0,0,406,0.27
pay_000424743,m_04917,c_0018355,2026-01-01 16:30:00,GB,SMB,Mobile,Card,6.85,1,,0,0,752,0.13
pay_000298987,m_01886,c_0148777,2026-01-01 16:31:00,US,Mid-market,Mobile,Card,93.95,1,,0,0,488,1.79
pay_000026801,m_01364,c_0134415,2026-01-01 16:31:00,US,SMB,Mobile,Card,38.87,1,,0,0,729,0.74
pay_000165763,m_04092,c_0167793,2026-01-01 16:31:00,US,Mid-market,Desktop,Bank debit,71.4,1,,0,0,1119,1.36
pay_000219904,m_00406,c_0050145,2026-01-01 16:32:00,DE,SMB,Mobile,Wallet,40.73,1,,0,0,603,0.77
pay_000860623,m_00844,c_0018398,2026-01-01 16:32:00,GB,Enterprise,Mobile,Card,78.37,1,,0,0,743,1.49
pay_000449299,m_02452,c_0150825,2026-01-01 16:33:00,US,Mid-market,Mobile,Card,27.0,1,,0,0,916,0.51
pay_000092098,m_03129,c_0088535,2026-01-01 16:33:00,US,SMB,Mobile,Card,32.29,1,,0,0,459,0.61
pay_000494693,m_04341,c_0153601,2026-01-01 16:33:00,GB,Enterprise,Mobile,Card,121.58,1,,0,0,1087,2.31
pay_000099422,m_04388,c_0119641,2026-01-01 16:33:00,US,Mid-market,Desktop,BNPL,12.21,1,,0,0,566,0.23
pay_000696842,m_00798,c_0092692,2026-01-01 16:34:00,US,Mid-market,Mobile,Card,16.14,1,,0,0,363,0.31
pay_000437420,m_00827,c_0064357,2026-01-01 16:34:00,CA,SMB,Mobile,Card,23.0,1,,0,0,1090,0.44
pay_000157491,m_02295,c_0032527,2026-01-01 16:35:00,US,SMB,Mobile,Wallet,43.41,1,,0,0,892,0.82
pay_000752368,m_01492,c_0166491,2026-01-01 16:36:00,AU,Mid-market,Desktop,Card,32.7,1,,1,0,675,0.62
pay_000623687,m_01048,c_0160411,2026-01-01 16:36:00,GB,Enterprise,Mobile,Card,118.58,1,,0,0,845,2.25
pay_000168438,m_04116,c_0000941,2026-01-01 16:36:00,US,SMB,Desktop,Card,11.98,1,,0,0,948,0.23
pay_000731050,m_00025,c_0143484,2026-01-01 16:37:00,US,SMB,Mobile,Card,58.88,1,,0,0,301,1.12
pay_000013959,m_00297,c_0127510,2026-01-01 16:37:00,US,Mid-market,Desktop,BNPL,71.24,1,,0,0,444,1.35
pay_000412788,m_03514,c_0023314,2026-01-01 16:37:00,CA,Enterprise,Mobile,Card,69.21,1,,0,0,858,1.31
pay_000428473,m_01458,c_0046386,2026-01-01 16:37:00,GB,SMB,Mobile,Wallet,26.26,1,,0,0,603,0.5
pay_000235925,m_02167,c_0090162,2026-01-01 16:37:00,GB,Mid-market,Desktop,Card,154.83,1,,0,0,1072,2.94
pay_000720689,m_02851,c_0031697,2026-01-01 16:37:00,US,SMB,Mobile,Wallet,71.82,1,,0,0,554,1.36
pay_000208479,m_00981,c_0102296,2026-01-01 16:38:00,GB,Mid-market,Desktop,Bank debit,32.8,1,,0,0,1142,0.62
pay_000433710,m_01539,c_0083160,2026-01-01 16:38:00,US,Mid-market,Mobile,Card,23.9,1,,0,0,953,0.45
pay_000186342,m_03011,c_0087987,2026-01-01 16:39:00,US,SMB,Mobile,BNPL,12.05,1,,0,0,960,0.23
pay_000480652,m_01050,c_0174077,2026-01-01 16:40:00,AU,Mid-market,Mobile,Wallet,58.31,1,,0,0,407,1.11
pay_000205757,m_00929,c_0135439,2026-01-01 16:40:00,GB,SMB,Mobile,BNPL,49.59,1,,0,0,701,0.94
pay_000031140,m_03242,c_0126460,2026-01-01 16:40:00,US,Enterprise,Desktop,BNPL,249.15,1,,0,0,413,4.73
pay_000395580,m_04178,c_0045287,2026-01-01 16:40:00,AU,SMB,Desktop,Card,22.88,1,,0,0,484,0.43
pay_000889994,m_03700,c_0165534,2026-01-01 16:41:00,US,SMB,Desktop,Bank debit,34.14,1,,0,0,1035,0.65
pay_000531345,m_01286,c_0171401,2026-01-01 16:41:00,AU,SMB,Desktop,Card,30.41,1,,0,0,617,0.58
pay_000647074,m_00453,c_0126230,2026-01-01 16:41:00,AU,SMB,Mobile,Card,24.74,1,,0,0,814,0.47
pay_000292027,m_02570,c_0001094,2026-01-01 16:41:00,DE,Enterprise,Desktop,Card,91.26,1,,0,0,837,1.73
pay_000138088,m_03037,c_0141421,2026-01-01 16:41:00,AU,SMB,Mobile,Card,34.68,0,network_error,0,0,518,0.0
pay_000659020,m_01794,c_0013669,2026-01-01 16:42:00,GB,SMB,Mobile,Bank debit,4.05,1,,0,0,1233,0.08
pay_000125231,m_03834,c_0039315,2026-01-01 16:42:00,US,Mid-market,Mobile,Wallet,224.93,0,network_error,0,0,712,0.0
pay_000706985,m_00497,c_0012374,2026-01-01 16:43:00,US,SMB,Mobile,Card,78.18,1,,0,0,1057,1.49
pay_000013246,m_03238,c_0115652,2026-01-01 16:44:00,US,Mid-market,Mobile,Card,58.38,1,,0,0,1014,1.11
pay_000584037,m_02092,c_0074745,2026-01-01 16:44:00,US,Mid-market,Mobile,Card,4.74,1,,0,0,778,0.09
pay_000718195,m_01293,c_0012689,2026-01-01 16:44:00,CA,Enterprise,Mobile,Wallet,19.0,1,,0,0,960,0.36
pay_000860725,m_04743,c_0046641,2026-01-01 16:44:00,CA,Mid-market,Mobile,Card,115.75,1,,0,0,514,2.2
pay_000308718,m_00339,c_0071289,2026-01-01 16:45:00,CA,Mid-market,Mobile,Card,14.05,1,,0,0,605,0.27
pay_000108172,m_00254,c_0178600,2026-01-01 16:45:00,US,SMB,Desktop,Wallet,87.69,1,,0,0,970,1.67
pay_000566113,m_00348,c_0160616,2026-01-01 16:46:00,AU,Mid-market,Desktop,Card,22.11,1,,0,0,767,0.42
pay_000476849,m_01928,c_0114524,2026-01-01 16:46:00,CA,Mid-market,Mobile,Card,141.59,0,issuer_decline,0,0,743,0.0
pay_000663728,m_02882,c_0023348,2026-01-01 16:47:00,US,Mid-market,Mobile,Card,113.32,1,,0,0,851,2.15
pay_000640900,m_02571,c_0088695,2026-01-01 16:47:00,DE,SMB,Mobile,BNPL,8.59,1,,0,0,849,0.16
pay_000906432,m_04580,c_0118087,2026-01-01 16:47:00,GB,SMB,Mobile,Bank debit,40.73,0,insufficient_funds,0,0,964,0.0
pay_000850933,m_01321,c_0097449,2026-01-01 16:48:00,AU,Mid-market,Mobile,Card,74.14,1,,0,0,921,1.41
pay_000943497,m_01654,c_0141221,2026-01-01 16:48:00,US,Mid-market,Mobile,Card,20.86,1,,0,0,815,0.4
pay_000588423,m_01854,c_0094432,2026-01-01 16:48:00,DE,Mid-market,Mobile,Wallet,45.39,1,,0,0,637,0.86
pay_000699319,m_03436,c_0057942,2026-01-01 16:49:00,US,Mid-market,Mobile,Card,56.47,1,,0,0,681,1.07
pay_000542214,m_01082,c_0132215,2026-01-01 16:49:00,US,SMB,Mobile,Card,12.2,1,,0,0,459,0.23
pay_000178456,m_01234,c_0004174,2026-01-01 16:49:00,US,Enterprise,Mobile,Card,62.98,1,,0,0,913,1.2
pay_000642261,m_03191,c_0034369,2026-01-01 16:49:00,US,SMB,Mobile,Card,40.6,1,,0,0,914,0.77
pay_000533452,m_01306,c_0072618,2026-01-01 16:50:00,US,SMB,Desktop,Wallet,14.74,1,,0,0,743,0.28
pay_000939407,m_00972,c_0047905,2026-01-01 16:50:00,CA,Mid-market,Mobile,Bank debit,185.33,1,,0,0,1269,3.52
pay_000566063,m_02009,c_0048399,2026-01-01 16:50:00,US,SMB,Mobile,Wallet,25.36,1,,0,0,611,0.48
pay_000163955,m_04980,c_0048256,2026-01-01 16:51:00,US,SMB,Desktop,Bank debit,34.68,1,,0,0,791,0.66
pay_000734327,m_00829,c_0081838,2026-01-01 16:52:00,US,Mid-market,Mobile,Card,91.57,1,,0,0,724,1.74
pay_000964505,m_01315,c_0022125,2026-01-01 16:52:00,US,Mid-market,Mobile,Card,104.6,1,,0,0,880,1.99
pay_000847435,m_03551,c_0169345,2026-01-01 16:53:00,GB,SMB,Desktop,Card,79.89,1,,0,0,1063,1.52
pay_000430051,m_01567,c_0115130,2026-01-01 16:53:00,CA,SMB,Desktop,Card,98.14,1,,0,0,715,1.86
pay_000901761,m_03716,c_0141923,2026-01-01 16:53:00,US,Mid-market,Mobile,Card,45.93,1,,0,0,902,0.87
pay_000924476,m_04818,c_0142209,2026-01-01 16:53:00,CA,Enterprise,Mobile,Wallet,57.34,1,,0,0,266,1.09
pay_000150949,m_04470,c_0123783,2026-01-01 16:54:00,AU,SMB,Desktop,Wallet,18.64,1,,0,0,266,0.35
pay_000777098,m_01084,c_0052101,2026-01-01 16:54:00,US,Enterprise,Mobile,Wallet,20.75,1,,0,0,632,0.39
pay_000386068,m_01953,c_0002551,2026-01-01 16:55:00,US,SMB,Mobile,Card,45.95,1,,0,0,845,0.87
pay_000316885,m_00690,c_0015378,2026-01-01 16:55:00,US,SMB,Mobile,BNPL,244.43,1,,0,0,604,4.64
pay_000842337,m_01730,c_0061292,2026-01-01 16:55:00,CA,Enterprise,Mobile,Card,84.04,1,,0,0,559,1.6
pay_000725446,m_02675,c_0130196,2026-01-01 16:56:00,GB,SMB,Desktop,Wallet,10.75,1,,0,0,1023,0.2
pay_000402512,m_02958,c_0029984,2026-01-01 16:56:00,AU,SMB,Mobile,BNPL,79.95,1,,0,0,944,1.52
pay_000817858,m_04076,c_0166992,2026-01-01 16:57:00,US,Mid-market,Desktop,Wallet,11.46,1,,0,0,703,0.22
pay_000508875,m_02583,c_0170553,2026-01-01 16:58:00,AU,SMB,Desktop,Wallet,26.96,1,,0,0,621,0.51
pay_000207713,m_00530,c_0155376,2026-01-01 16:58:00,DE,SMB,Mobile,Wallet,14.73,1,,0,0,894,0.28
pay_000199968,m_01570,c_0142550,2026-01-01 16:58:00,US,Mid-market,Mobile,Card,35.68,1,,0,0,1035,0.68
pay_000626953,m_01585,c_0061055,2026-01-01 16:58:00,AU,Mid-market,Mobile,Card,44.19,1,,0,0,829,0.84
pay_000797829,m_00974,c_0026548,2026-01-01 16:59:00,CA,Enterprise,Desktop,Card,31.07,0,suspected_fraud,0,0,1130,0.0
pay_000617185,m_01866,c_0149492,2026-01-01 17:00:00,GB,SMB,Mobile,Wallet,17.84,1,,0,0,338,0.34
pay_000932784,m_01472,c_0177348,2026-01-01 17:00:00,DE,SMB,Mobile,Card,83.59,1,,0,0,716,1.59
pay_000811901,m_03322,c_0070759,2026-01-01 17:01:00,US,SMB,Mobile,Card,48.27,1,,0,0,1029,0.92
pay_000127481,m_02783,c_0126335,2026-01-01 17:01:00,US,SMB,Mobile,Card,41.25,1,,0,0,650,0.78
pay_000455313,m_00277,c_0089659,2026-01-01 17:01:00,CA,Mid-market,Mobile,Wallet,23.66,1,,0,0,769,0.45
pay_000947048,m_00575,c_0009471,2026-01-01 17:02:00,US,Mid-market,Mobile,Wallet,29.97,1,,0,0,385,0.57
pay_000231814,m_03057,c_0006646,2026-01-01 17:02:00,AU,SMB,Mobile,Card,9.21,1,,0,0,320,0.17
pay_000443436,m_01121,c_0036172,2026-01-01 17:02:00,GB,SMB,Mobile,BNPL,74.89,1,,0,0,1011,1.42
pay_000388260,m_04972,c_0138320,2026-01-01 17:03:00,US,Mid-market,Desktop,Card,27.65,1,,0,0,1061,0.53
pay_000637277,m_00540,c_0003214,2026-01-01 17:03:00,US,Enterprise,Mobile,Bank debit,10.74,1,,0,0,838,0.2
pay_000579728,m_04769,c_0161844,2026-01-01 17:03:00,US,Mid-market,Mobile,Card,8.11,1,,0,0,768,0.15
pay_000689556,m_02683,c_0075848,2026-01-01 17:04:00,CA,Mid-market,Desktop,BNPL,39.55,1,,0,0,563,0.75
pay_000457919,m_03484,c_0033195,2026-01-01 17:04:00,DE,SMB,Mobile,Card,33.86,1,,0,0,751,0.64
pay_000591771,m_02692,c_0156213,2026-01-01 17:04:00,GB,Mid-market,Desktop,Card,89.03,1,,0,0,565,1.69
pay_000226960,m_01183,c_0043869,2026-01-01 17:04:00,US,SMB,Mobile,Bank debit,21.8,1,,0,0,1029,0.41
pay_000144863,m_03224,c_0099438,2026-01-01 17:05:00,US,SMB,Mobile,Card,23.64,1,,0,0,801,0.45
pay_000467507,m_04322,c_0024162,2026-01-01 17:05:00,US,SMB,Mobile,Card,19.94,1,,0,0,659,0.38
pay_000439629,m_01563,c_0175704,2026-01-01 17:05:00,US,Enterprise,Desktop,Bank debit,67.67,0,issuer_decline,0,0,1056,0.0
pay_000383566,m_04823,c_0000885,2026-01-01 17:05:00,US,Mid-market,Desktop,Wallet,30.17,1,,0,0,765,0.57
pay_000276491,m_04023,c_0096293,2026-01-01 17:05:00,US,Enterprise,Mobile,Bank debit,19.18,1,,1,0,1118,0.36
pay_000190083,m_04729,c_0069588,2026-01-01 17:06:00,US,Enterprise,Mobile,Card,90.02,1,,0,0,427,1.71
pay_000852959,m_02480,c_0097876,2026-01-01 17:06:00,CA,Mid-market,Mobile,Card,11.84,1,,0,0,651,0.22
pay_000654900,m_02193,c_0044708,2026-01-01 17:07:00,GB,SMB,Desktop,Card,17.87,1,,0,0,640,0.34
pay_000011493,m_01044,c_0109316,2026-01-01 17:07:00,US,Mid-market,Desktop,Wallet,76.4,1,,0,0,245,1.45
pay_000224545,m_00630,c_0060343,2026-01-01 17:07:00,US,SMB,Desktop,Card,12.0,1,,0,0,861,0.23
pay_000855215,m_04385,c_0010688,2026-01-01 17:07:00,US,Mid-market,Desktop,Card,49.68,0,network_error,0,0,507,0.0
pay_000547818,m_04018,c_0072483,2026-01-01 17:08:00,US,SMB,Mobile,Card,17.36,0,suspected_fraud,0,0,675,0.0
pay_000591443,m_04390,c_0094597,2026-01-01 17:08:00,GB,SMB,Desktop,Wallet,42.25,0,expired_card,0,0,873,0.0
pay_000495321,m_04482,c_0051651,2026-01-01 17:08:00,US,Mid-market,Desktop,Card,315.22,0,expired_card,0,0,676,0.0
pay_000980842,m_04638,c_0112726,2026-01-01 17:08:00,GB,SMB,Mobile,Card,15.15,1,,0,0,859,0.29
pay_000097535,m_02097,c_0175029,2026-01-01 17:09:00,GB,SMB,Desktop,Card,62.57,1,,0,1,1047,1.19
pay_000238817,m_04462,c_0057834,2026-01-01 17:09:00,AU,SMB,Mobile,Wallet,20.33,1,,0,0,635,0.39
pay_000832699,m_00944,c_0113083,2026-01-01 17:09:00,AU,SMB,Mobile,Wallet,105.14,1,,0,0,441,2.0
pay_000864624,m_00445,c_0143661,2026-01-01 17:09:00,US,SMB,Desktop,BNPL,209.3,1,,0,0,861,3.98
pay_000274115,m_01088,c_0107793,2026-01-01 17:10:00,GB,SMB,Mobile,Wallet,9.55,1,,0,0,301,0.18
pay_000266820,m_03671,c_0143123,2026-01-01 17:10:00,US,SMB,Mobile,Bank debit,54.48,1,,0,0,1200,1.04
pay_000702425,m_01029,c_0029586,2026-01-01 17:10:00,CA,Mid-market,Desktop,Card,73.09,1,,0,0,396,1.39
pay_000076048,m_03533,c_0113077,2026-01-01 17:10:00,US,SMB,Desktop,Bank debit,127.27,1,,0,0,562,2.42
pay_000842032,m_02556,c_0009359,2026-01-01 17:10:00,US,SMB,Mobile,Card,17.56,1,,0,0,921,0.33
pay_000852815,m_04379,c_0020382,2026-01-01 17:11:00,US,Enterprise,Mobile,Wallet,40.61,1,,0,0,172,0.77
pay_000874271,m_01641,c_0109539,2026-01-01 17:11:00,AU,SMB,Desktop,Wallet,14.7,0,issuer_decline,0,0,620,0.0
pay_000352328,m_01503,c_0163617,2026-01-01 17:11:00,US,SMB,Desktop,BNPL,11.72,1,,0,0,658,0.22
pay_000695684,m_01891,c_0111814,2026-01-01 17:11:00,GB,SMB,Desktop,Card,54.44,1,,0,0,722,1.03
pay_000206886,m_02887,c_0119617,2026-01-01 17:12:00,US,SMB,Mobile,Card,41.14,1,,0,0,597,0.78
pay_000896273,m_01093,c_0109001,2026-01-01 17:12:00,US,SMB,Mobile,Wallet,22.73,1,,0,0,922,0.43
pay_000278094,m_02760,c_0115836,2026-01-01 17:12:00,US,Mid-market,Mobile,Bank debit,22.48,1,,0,0,1300,0.43
pay_000362805,m_02987,c_0119831,2026-01-01 17:12:00,DE,SMB,Desktop,Card,20.48,1,,0,0,492,0.39
pay_000354086,m_03148,c_0159900,2026-01-01 17:13:00,GB,SMB,Desktop,BNPL,17.26,0,suspected_fraud,0,0,783,0.0
pay_000740367,m_04647,c_0071580,2026-01-01 17:13:00,DE,Mid-market,Mobile,Wallet,20.71,1,,0,0,612,0.39
pay_000135891,m_01670,c_0086774,2026-01-01 17:13:00,CA,SMB,Mobile,Card,9.82,1,,0,0,761,0.19
pay_000250232,m_01413,c_0152094,2026-01-01 17:15:00,DE,Mid-market,Desktop,Card,88.63,1,,0,0,636,1.68
pay_000475064,m_04378,c_0151115,2026-01-01 17:15:00,CA,Mid-market,Mobile,Bank debit,100.13,1,,0,0,1013,1.9
pay_000737439,m_04178,c_0103156,2026-01-01 17:16:00,GB,Mid-market,Mobile,Wallet,37.99,1,,0,0,753,0.72
pay_000994854,m_00481,c_0121419,2026-01-01 17:17:00,US,SMB,Desktop,Card,109.78,1,,0,0,1233,2.09
pay_000496259,m_04291,c_0106443,2026-01-01 17:17:00,AU,Mid-market,Mobile,Bank debit,14.53,1,,0,0,973,0.28
pay_000745898,m_01009,c_0152349,2026-01-01 17:18:00,CA,Enterprise,Desktop,Card,244.74,1,,0,0,695,4.65
pay_000852748,m_00768,c_0133556,2026-01-01 17:18:00,US,SMB,Desktop,Bank debit,205.74,1,,0,0,494,3.91
pay_000420918,m_02112,c_0152449,2026-01-01 17:18:00,US,Mid-market,Desktop,Card,47.46,0,network_error,0,0,695,0.0
pay_000021437,m_04360,c_0025852,2026-01-01 17:19:00,GB,Mid-market,Mobile,Card,244.13,1,,0,0,542,4.64
pay_000628907,m_01693,c_0142378,2026-01-01 17:20:00,DE,SMB,Mobile,BNPL,18.94,1,,0,0,652,0.36
pay_000127999,m_00395,c_0114934,2026-01-01 17:20:00,US,SMB,Desktop,Card,100.92,1,,0,0,753,1.92
pay_000502510,m_01492,c_0128740,2026-01-01 17:20:00,AU,SMB,Desktop,Card,120.19,1,,0,0,614,2.28
pay_000040081,m_01005,c_0154275,2026-01-01 17:21:00,US,Mid-market,Mobile,Bank debit,30.09,1,,0,0,904,0.57
pay_000830657,m_02971,c_0041481,2026-01-01 17:22:00,CA,SMB,Mobile,Card,91.49,1,,0,0,930,1.74
pay_000195619,m_01988,c_0171987,2026-01-01 17:22:00,US,SMB,Desktop,Card,8.89,1,,0,0,1113,0.17
pay_000551610,m_01413,c_0088830,2026-01-01 17:22:00,DE,SMB,Desktop,Bank debit,10.42,1,,0,0,889,0.2
pay_000129813,m_01814,c_0067207,2026-01-01 17:22:00,GB,SMB,Desktop,Card,93.59,1,,0,0,945,1.78
pay_000855824,m_03455,c_0032986,2026-01-01 17:22:00,GB,Mid-market,Mobile,Bank debit,18.29,1,,0,0,592,0.35
pay_000788589,m_02711,c_0172663,2026-01-01 17:23:00,AU,SMB,Mobile,BNPL,21.57,1,,0,0,852,0.41
pay_000521692,m_04203,c_0157495,2026-01-01 17:23:00,US,SMB,Mobile,Wallet,129.69,1,,0,0,977,2.46
pay_000056618,m_04095,c_0129793,2026-01-01 17:23:00,GB,Mid-market,Desktop,Card,40.48,1,,0,0,628,0.77
pay_000926883,m_03682,c_0120805,2026-01-01 17:24:00,AU,Mid-market,Mobile,Bank debit,224.09,1,,0,0,1092,4.26
pay_000466797,m_00022,c_0047384,2026-01-01 17:24:00,US,SMB,Desktop,Wallet,11.05,0,suspected_fraud,0,0,608,0.0
pay_000538031,m_01572,c_0087989,2026-01-01 17:24:00,US,SMB,Mobile,Wallet,83.62,1,,0,0,605,1.59
pay_000879902,m_01956,c_0087477,2026-01-01 17:25:00,AU,Mid-market,Mobile,Card,20.71,1,,0,0,696,0.39
pay_000663915,m_00322,c_0112051,2026-01-01 17:26:00,DE,SMB,Mobile,Wallet,52.79,1,,0,0,664,1.0
pay_000954133,m_04963,c_0165040,2026-01-01 17:27:00,US,SMB,Desktop,Wallet,23.14,1,,0,0,512,0.44
pay_000648701,m_03229,c_0139979,2026-01-01 17:27:00,GB,Mid-market,Desktop,Card,85.78,1,,0,0,673,1.63
pay_000741020,m_03707,c_0064273,2026-01-01 17:27:00,DE,SMB,Mobile,Bank debit,15.4,1,,0,0,1186,0.29
pay_000501915,m_01490,c_0051887,2026-01-01 17:28:00,US,Enterprise,Mobile,Wallet,27.44,1,,0,0,802,0.52
pay_000015691,m_00292,c_0148035,2026-01-01 17:28:00,CA,Mid-market,Mobile,Card,26.89,1,,0,0,979,0.51
pay_000743645,m_00348,c_0175668,2026-01-01 17:28:00,DE,SMB,Desktop,Bank debit,48.18,1,,0,0,683,0.92
pay_000620134,m_01431,c_0039931,2026-01-01 17:28:00,GB,SMB,Desktop,Card,5.46,1,,0,0,937,0.1
pay_000218223,m_04428,c_0125413,2026-01-01 17:28:00,US,SMB,Mobile,Bank debit,16.25,1,,0,0,1087,0.31
pay_000447314,m_02666,c_0099310,2026-01-01 17:29:00,AU,Enterprise,Mobile,Wallet,25.45,1,,0,0,671,0.48
pay_000824798,m_01147,c_0120517,2026-01-01 17:29:00,CA,SMB,Mobile,Bank debit,14.69,1,,0,0,1227,0.28
pay_000594136,m_04180,c_0164805,2026-01-01 17:29:00,AU,Mid-market,Mobile,Card,54.04,1,,0,0,629,1.03
pay_000136445,m_01618,c_0171438,2026-01-01 17:30:00,US,Mid-market,Mobile,Bank debit,37.89,1,,0,0,1019,0.72
pay_000652973,m_00058,c_0124410,2026-01-01 17:30:00,US,Mid-market,Desktop,Card,40.88,1,,0,0,425,0.78
pay_000234197,m_00362,c_0129722,2026-01-01 17:31:00,DE,SMB,Mobile,BNPL,11.55,1,,0,0,610,0.22
pay_000940182,m_03853,c_0013874,2026-01-01 17:31:00,GB,SMB,Desktop,Card,10.46,1,,0,0,839,0.2
pay_000980692,m_02427,c_0050636,2026-01-01 17:31:00,GB,SMB,Desktop,Bank debit,288.94,1,,0,0,1138,5.49
pay_000572228,m_04329,c_0030399,2026-01-01 17:31:00,US,Enterprise,Desktop,Card,373.42,1,,0,0,959,7.09
pay_000082388,m_04768,c_0179025,2026-01-01 17:32:00,GB,Mid-market,Desktop,Wallet,43.18,1,,0,0,582,0.82
pay_000053197,m_02021,c_0171572,2026-01-01 17:33:00,CA,SMB,Desktop,Card,13.89,1,,0,0,987,0.26
pay_000915878,m_00319,c_0129942,2026-01-01 17:33:00,US,SMB,Desktop,Card,30.95,1,,0,0,857,0.59
pay_000047134,m_04602,c_0085100,2026-01-01 17:33:00,US,Enterprise,Mobile,Card,48.78,1,,0,0,829,0.93
pay_000798292,m_04790,c_0017039,2026-01-01 17:34:00,AU,Mid-market,Desktop,Bank debit,59.99,1,,0,0,1102,1.14
pay_000766789,m_04064,c_0065012,2026-01-01 17:34:00,US,SMB,Mobile,Wallet,29.31,1,,0,0,542,0.56
pay_000438033,m_03853,c_0110808,2026-01-01 17:34:00,US,Mid-market,Desktop,Wallet,89.5,1,,0,0,1095,1.7
pay_000247941,m_04339,c_0100252,2026-01-01 17:35:00,CA,SMB,Mobile,Card,30.48,1,,0,0,617,0.58
pay_000544874,m_03115,c_0177372,2026-01-01 17:35:00,US,Mid-market,Desktop,Card,77.51,1,,0,0,455,1.47
pay_000439671,m_01289,c_0049946,2026-01-01 17:35:00,US,SMB,Mobile,Card,52.7,1,,1,0,655,1.0
pay_000384913,m_00442,c_0075702,2026-01-01 17:36:00,CA,Mid-market,Mobile,Card,177.74,1,,0,0,798,3.38
pay_000536513,m_02599,c_0098346,2026-01-01 17:36:00,CA,Mid-market,Mobile,Card,96.72,1,,0,0,751,1.84
pay_000004627,m_01716,c_0155704,2026-01-01 17:37:00,DE,SMB,Desktop,Card,106.56,1,,0,0,551,2.02
pay_000532261,m_01817,c_0169303,2026-01-01 17:38:00,US,SMB,Desktop,Wallet,20.7,1,,0,0,896,0.39
pay_000354038,m_04940,c_0025211,2026-01-01 17:38:00,CA,SMB,Mobile,Wallet,26.58,1,,0,0,540,0.51
pay_000095067,m_01516,c_0151873,2026-01-01 17:39:00,US,SMB,Desktop,Card,27.49,1,,0,0,551,0.52
pay_000020652,m_02349,c_0082473,2026-01-01 17:39:00,CA,SMB,Desktop,Wallet,36.8,1,,0,0,517,0.7
pay_000378082,m_01129,c_0109040,2026-01-01 17:39:00,US,SMB,Mobile,Card,25.21,1,,0,0,761,0.48
pay_000773858,m_04275,c_0139264,2026-01-01 17:39:00,US,Mid-market,Mobile,Wallet,64.67,1,,0,0,608,1.23
pay_000268305,m_04529,c_0092702,2026-01-01 17:39:00,US,Mid-market,Mobile,Card,129.95,1,,0,0,797,2.47
pay_000844297,m_02402,c_0085653,2026-01-01 17:40:00,AU,SMB,Desktop,Card,71.32,1,,0,0,492,1.36
pay_000939607,m_01098,c_0038881,2026-01-01 17:40:00,US,Mid-market,Mobile,Card,48.46,1,,0,0,577,0.92
pay_000750209,m_02596,c_0103421,2026-01-01 17:40:00,AU,Mid-market,Desktop,Wallet,17.21,1,,0,0,776,0.33
pay_000747946,m_03258,c_0039590,2026-01-01 17:41:00,US,Enterprise,Mobile,Card,33.0,1,,0,0,723,0.63
pay_000150734,m_00513,c_0036053,2026-01-01 17:41:00,CA,Mid-market,Mobile,Wallet,147.25,1,,0,0,393,2.8
pay_000906628,m_04241,c_0002990,2026-01-01 17:41:00,US,Enterprise,Desktop,Card,73.23,1,,0,0,751,1.39
pay_000320737,m_01371,c_0084740,2026-01-01 17:42:00,GB,SMB,Desktop,Wallet,15.54,1,,0,0,610,0.3
pay_000379655,m_03447,c_0011548,2026-01-01 17:42:00,CA,SMB,Desktop,Card,125.68,1,,0,0,503,2.39
pay_000852063,m_02290,c_0120695,2026-01-01 17:42:00,AU,SMB,Mobile,Wallet,27.07,1,,0,0,547,0.51
pay_000318714,m_01681,c_0115295,2026-01-01 17:43:00,US,Mid-market,Mobile,Card,39.73,1,,0,0,672,0.75
pay_000029736,m_04577,c_0103833,2026-01-01 17:43:00,DE,SMB,Mobile,Card,55.09,1,,0,0,472,1.05
pay_000055102,m_02316,c_0015310,2026-01-01 17:43:00,US,SMB,Mobile,Card,56.83,1,,0,0,869,1.08
pay_000277554,m_01032,c_0166409,2026-01-01 17:44:00,DE,SMB,Desktop,Card,77.26,0,network_error,0,0,657,0.0
pay_000057918,m_00591,c_0027999,2026-01-01 17:44:00,DE,Mid-market,Mobile,Card,61.98,1,,0,0,996,1.18
pay_000531921,m_03365,c_0128116,2026-01-01 17:44:00,GB,Enterprise,Mobile,Card,113.45,1,,0,0,803,2.16
pay_000892767,m_01336,c_0045990,2026-01-01 17:44:00,DE,SMB,Mobile,Card,21.23,1,,0,0,835,0.4
pay_000541134,m_02996,c_0008504,2026-01-01 17:45:00,GB,SMB,Mobile,Card,33.72,1,,0,0,1042,0.64
pay_000319818,m_03088,c_0065506,2026-01-01 17:46:00,US,Mid-market,Mobile,Wallet,18.13,1,,0,0,372,0.34
